row_id,order_id,product_id,quantity,sale_price
100969,52325,211,1,1390.0
100970,51096,222,3,220.0
100971,51153,285,1,170.0
100972,51549,291,3,710.0
100973,51865,282,1,1210.0
100974,50751,262,1,1040.0
100975,50983,248,1,150.0
100976,50228,294,1,840.0
100977,52044,263,1,330.0
100978,51978,251,1,520.0
100979,52065,245,1,840.0
100980,51609,233,2,260.0
100981,50012,285,1,170.0
100982,51523,260,1,550.0
100983,50692,202,1,1310.0
100984,51740,213,1,330.0
100985,51526,266,1,380.0
100986,50070,257,2,730.0
100987,52156,243,2,1030.0
100988,52249,245,1,840.0
100989,51573,231,4,1200.0
100990,50629,210,1,1490.0
100991,51288,223,1,920.0
100992,50906,286,1,1270.0
100993,52351,229,1,780.0
100994,50576,297,1,1370.0
100995,52173,231,1,1200.0
100996,52021,278,1,890.0
100997,50859,274,2,800.0
100998,50745,218,1,940.0
100999,52180,211,2,1390.0
101000,50115,247,1,950.0
101001,50481,203,1,750.0
101002,50981,202,2,1310.0
101003,51025,254,1,560.0
101004,52379,272,1,650.0
101005,51601,231,1,1200.0
101006,50942,208,1,1150.0
101007,50955,243,1,1030.0
101008,51661,248,1,150.0
101009,50768,202,2,1310.0
101010,52439,222,1,220.0
101011,50834,205,1,350.0
101012,52191,207,1,890.0
101013,52376,220,1,660.0
101014,51782,292,1,110.0
101015,50628,277,1,380.0
101016,50377,202,1,1310.0
101017,50090,232,2,740.0
101018,51021,290,1,550.0
101019,51066,203,4,750.0
101020,51971,241,1,1310.0
101021,51059,242,1,120.0
101022,51518,277,1,380.0
101023,50124,285,2,170.0
101024,52105,245,1,840.0
101025,51480,287,2,180.0
101026,52283,271,3,1000.0
101027,52440,217,2,170.0
101028,51516,292,1,110.0
101029,51855,247,2,950.0
101030,51367,294,2,840.0
101031,50052,269,1,1490.0
101032,51574,224,2,990.0
101033,51502,271,4,1000.0
101034,52053,234,1,890.0
101035,50632,250,1,700.0
101036,51862,242,1,120.0
101037,51233,233,1,260.0
101038,52265,227,1,1110.0
101039,52048,278,1,890.0
101040,50536,259,1,1000.0
101041,50730,219,1,1200.0
101042,51276,276,2,830.0
101043,52051,203,1,750.0
101044,51026,271,3,1000.0
101045,52198,299,1,140.0
101046,52052,225,2,780.0
101047,51521,215,2,270.0
101048,51895,283,1,1320.0
101049,50468,260,1,550.0
101050,52118,283,1,1320.0
101051,50201,223,2,920.0
101052,50308,211,2,1390.0
101053,52046,259,1,1000.0
101054,50922,285,1,170.0
101055,52340,234,1,890.0
101056,50883,207,1,890.0
101057,50586,244,5,560.0
101058,51721,291,1,710.0
101059,50509,264,4,980.0
101060,50005,223,2,920.0
101061,52341,258,4,990.0
101062,50360,220,1,660.0
101063,50214,227,1,1110.0
101064,51460,260,1,550.0
101065,50563,208,2,1150.0
101066,50045,267,1,1160.0
101067,50634,202,1,1310.0
101068,51436,222,2,220.0
101069,51211,270,1,1420.0
101070,51750,236,1,120.0
101071,50594,224,1,990.0
101072,51425,212,1,420.0
101073,52294,281,1,1020.0
101074,51927,222,1,220.0
101075,50857,283,3,1320.0
101076,51893,273,2,870.0
101077,50552,276,1,830.0
101078,50043,296,2,970.0
101079,50179,295,1,1100.0
101080,51481,281,1,1020.0
101081,50607,223,2,920.0
101082,50672,274,1,800.0
101083,50927,263,1,330.0
101084,50017,230,1,810.0
101085,51136,219,1,1200.0
101086,51639,226,1,410.0
101087,51054,290,3,550.0
101088,51216,211,1,1390.0
101089,52485,220,3,660.0
101090,52227,256,1,1110.0
101091,50616,245,1,840.0
101092,50312,268,1,1390.0
101093,52073,247,1,950.0
101094,52419,276,2,830.0
101095,50525,289,1,1380.0
101096,52278,258,1,990.0
101097,51474,210,1,1490.0
101098,52426,222,1,220.0
101099,50888,271,1,1000.0
101100,51925,224,1,990.0
101101,52008,266,1,380.0
101102,50462,296,1,970.0
101103,52413,285,5,170.0
101104,52152,261,1,1190.0
101105,50428,207,4,890.0
101106,50469,272,1,650.0
101107,51015,238,1,1370.0
101108,51605,221,1,140.0
101109,50870,208,1,1150.0
101110,50886,289,1,1380.0
101111,51274,228,1,1390.0
101112,50331,292,1,110.0
101113,51956,254,2,560.0
101114,50587,231,4,1200.0
101115,50201,289,3,1380.0
101116,50454,241,1,1310.0
101117,50826,237,1,1360.0
101118,50111,238,1,1370.0
101119,50908,251,1,520.0
101120,51773,276,1,830.0
101121,51568,237,1,1360.0
101122,51233,231,1,1200.0
101123,52081,262,2,1040.0
101124,50555,218,2,940.0
101125,51904,290,1,550.0
101126,50107,206,1,140.0
101127,52274,209,3,200.0
101128,52227,211,1,1390.0
101129,51394,295,1,1100.0
101130,50167,202,1,1310.0
101131,52348,229,1,780.0
101132,51405,251,1,520.0
101133,52083,269,2,1490.0
101134,52455,223,1,920.0
101135,51526,207,1,890.0
101136,50314,256,1,1110.0
101137,50816,277,2,380.0
101138,50743,262,1,1040.0
101139,50826,274,1,800.0
101140,51125,280,1,420.0
101141,50569,215,1,270.0
101142,51239,253,1,1230.0
101143,51959,243,1,1030.0
101144,52110,283,2,1320.0
101145,50369,285,4,170.0
101146,51392,235,1,1380.0
101147,50094,279,1,1110.0
101148,51459,214,1,550.0
101149,52098,293,2,1130.0
101150,50764,269,1,1490.0
101151,52084,249,2,1040.0
101152,51434,218,1,940.0
101153,52148,251,3,520.0
101154,50329,201,3,810.0
101155,50706,227,2,1110.0
101156,50221,264,1,980.0
101157,51815,260,1,550.0
101158,51862,291,1,710.0
101159,50996,289,1,1380.0
101160,51022,241,1,1310.0
101161,50110,221,1,140.0
101162,50149,214,1,550.0
101163,52454,220,1,660.0
101164,50699,292,1,110.0
101165,51434,285,1,170.0
101166,50108,287,1,180.0
101167,50389,211,1,1390.0
101168,50425,266,3,380.0
101169,52495,284,1,1430.0
101170,51092,224,1,990.0
101171,52000,289,1,1380.0
101172,51664,237,1,1360.0
101173,51528,286,1,1270.0
101174,52027,224,5,990.0
101175,52369,215,1,270.0
101176,51856,212,1,420.0
101177,50447,295,1,1100.0
101178,51598,264,1,980.0
101179,50210,231,2,1200.0
101180,50849,253,1,1230.0
101181,51863,294,5,840.0
101182,52418,284,1,1430.0
101183,51965,272,2,650.0
101184,51588,244,1,560.0
101185,51652,230,1,810.0
101186,51917,235,2,1380.0
101187,51919,221,1,140.0
101188,50577,263,1,330.0
101189,51666,292,1,110.0
101190,50689,217,1,170.0
101191,50790,212,1,420.0
101192,50992,218,1,940.0
101193,52211,292,1,110.0
101194,50977,260,1,550.0
101195,51356,267,1,1160.0
101196,51688,215,1,270.0
101197,50350,216,4,1420.0
101198,51772,222,1,220.0
101199,50426,295,3,1100.0
101200,50327,263,1,330.0
101201,51130,231,1,1200.0
101202,50255,201,1,810.0
101203,52038,275,1,450.0
101204,52406,206,1,140.0
101205,51991,287,1,180.0
101206,50444,209,1,200.0
101207,50113,252,3,650.0
101208,51054,280,5,420.0
101209,50689,262,1,1040.0
101210,50991,258,1,990.0
101211,51874,219,1,1200.0
101212,50046,213,1,330.0
101213,51195,232,1,740.0
101214,50757,209,1,200.0
101215,51377,249,2,1040.0
101216,51227,237,1,1360.0
101217,51250,231,1,1200.0
101218,50564,231,3,1200.0
101219,52209,259,1,1000.0
101220,52273,255,1,400.0
101221,51341,219,2,1200.0
101222,51438,263,1,330.0
101223,50095,202,1,1310.0
101224,51803,245,1,840.0
101225,50949,296,1,970.0
101226,50553,243,3,1030.0
101227,50066,298,1,920.0
101228,51498,201,1,810.0
101229,50665,285,1,170.0
101230,50180,261,4,1190.0
101231,51483,203,1,750.0
101232,50202,291,1,710.0
101233,51499,244,4,560.0
101234,51542,207,4,890.0
101235,51313,233,1,260.0
101236,51949,209,1,200.0
101237,50694,230,1,810.0
101238,51720,218,1,940.0
101239,51268,256,1,1110.0
101240,51792,290,1,550.0
101241,51722,284,1,1430.0
101242,51622,231,1,1200.0
101243,51198,272,4,650.0
101244,51558,263,1,330.0
101245,51533,287,1,180.0
101246,52292,250,5,700.0
101247,52108,289,1,1380.0
101248,50104,201,1,810.0
101249,51695,282,1,1210.0
101250,51011,219,1,1200.0
101251,51768,264,1,980.0
101252,52125,253,1,1230.0
101253,51042,206,1,140.0
101254,51558,217,1,170.0
101255,51208,246,1,1000.0
101256,51681,272,1,650.0
101257,51679,273,1,870.0
101258,52315,255,1,400.0
101259,50781,291,4,710.0
101260,50946,206,1,140.0
101261,51831,270,1,1420.0
101262,50548,268,1,1390.0
101263,52208,286,1,1270.0
101264,52447,240,2,610.0
101265,52175,291,2,710.0
101266,51798,266,1,380.0
101267,51881,209,2,200.0
101268,50948,211,1,1390.0
101269,52258,220,2,660.0
101270,52198,243,1,1030.0
101271,50031,258,1,990.0
101272,50612,278,4,890.0
101273,51865,226,1,410.0
101274,50302,238,4,1370.0
101275,50683,294,1,840.0
101276,50257,236,1,120.0
101277,50940,299,1,140.0
101278,52057,255,1,400.0
101279,50777,206,1,140.0
101280,50732,203,1,750.0
101281,51229,265,1,460.0
101282,52072,264,2,980.0
101283,52043,258,1,990.0
101284,50970,258,2,990.0
101285,50103,218,1,940.0
101286,51084,223,1,920.0
101287,51110,296,1,970.0
101288,50767,229,4,780.0
101289,50372,223,1,920.0
101290,50679,236,1,120.0
101291,51994,270,2,1420.0
101292,50202,281,1,1020.0
101293,51626,282,2,1210.0
101294,50089,295,1,1100.0
101295,52485,206,1,140.0
101296,52168,234,1,890.0
101297,52204,244,1,560.0
101298,51997,244,2,560.0
101299,50399,227,2,1110.0
101300,51724,252,1,650.0
101301,50188,242,3,120.0
101302,51076,225,1,780.0
101303,50652,274,1,800.0
101304,51555,239,1,790.0
101305,51504,239,1,790.0
101306,50587,212,1,420.0
101307,50230,211,1,1390.0
101308,51154,203,1,750.0
101309,50055,222,2,220.0
101310,50271,204,2,1080.0
101311,51124,208,1,1150.0
101312,50970,214,1,550.0
101313,51553,284,1,1430.0
101314,51378,288,2,300.0
101315,51176,214,1,550.0
101316,52378,292,1,110.0
101317,50116,216,4,1420.0
101318,50323,232,1,740.0
101319,51596,264,1,980.0
101320,52277,276,1,830.0
101321,50360,216,1,1420.0
101322,50028,252,4,650.0
101323,51255,219,1,1200.0
101324,51419,269,1,1490.0
101325,51736,212,1,420.0
101326,51868,293,1,1130.0
101327,51295,205,1,350.0
101328,51875,242,1,120.0
101329,52076,217,1,170.0
101330,51543,272,1,650.0
101331,50744,294,1,840.0
101332,51112,210,1,1490.0
101333,51722,284,5,1430.0
101334,51779,216,1,1420.0
101335,50580,216,4,1420.0
101336,52499,242,1,120.0
101337,50433,203,2,750.0
101338,50374,223,1,920.0
101339,52483,286,1,1270.0
101340,51211,228,1,1390.0
101341,51775,245,1,840.0
101342,52042,268,2,1390.0
101343,52266,224,1,990.0
101344,51132,219,1,1200.0
101345,51843,275,3,450.0
101346,51574,240,1,610.0
101347,51931,246,1,1000.0
101348,50948,240,1,610.0
101349,50349,262,1,1040.0
101350,50788,218,2,940.0
101351,51546,212,1,420.0
101352,50026,214,1,550.0
101353,51072,282,1,1210.0
101354,50859,261,1,1190.0
101355,50370,212,1,420.0
101356,51636,227,1,1110.0
101357,51211,206,1,140.0
101358,51548,288,2,300.0
101359,50884,233,1,260.0
101360,51915,280,1,420.0
101361,50279,250,1,700.0
101362,52389,212,4,420.0
101363,51352,295,1,1100.0
101364,51703,257,5,730.0
101365,51658,253,4,1230.0
101366,51929,213,2,330.0
101367,50607,272,1,650.0
101368,51049,203,1,750.0
101369,52474,264,1,980.0
101370,50029,284,3,1430.0
101371,50956,258,2,990.0
101372,50323,204,4,1080.0
101373,51877,245,1,840.0
101374,52361,266,1,380.0
101375,50584,236,1,120.0
101376,51294,223,1,920.0
101377,52343,219,1,1200.0
101378,50656,240,1,610.0
101379,50786,272,4,650.0
101380,50223,216,1,1420.0
101381,52123,258,3,990.0
101382,52150,218,3,940.0
101383,52221,236,1,120.0
101384,51028,224,1,990.0
101385,51684,201,1,810.0
101386,52443,201,1,810.0
101387,51650,264,1,980.0
101388,50833,262,1,1040.0
101389,51004,236,5,120.0
101390,50167,275,1,450.0
101391,52348,218,1,940.0
101392,52017,216,2,1420.0
101393,50118,217,1,170.0
101394,51810,224,1,990.0
101395,52207,298,2,920.0
101396,51408,268,1,1390.0
101397,51251,299,1,140.0
101398,50463,279,4,1110.0
101399,51734,202,1,1310.0
101400,51672,295,1,1100.0
101401,52152,273,1,870.0
101402,50982,210,1,1490.0
101403,52298,253,4,1230.0
101404,51037,289,2,1380.0
101405,51880,251,1,520.0
101406,50597,269,5,1490.0
101407,50621,214,2,550.0
101408,51412,266,1,380.0
101409,50071,282,1,1210.0
101410,50956,293,1,1130.0
101411,51804,253,1,1230.0
101412,50438,284,1,1430.0
101413,51068,264,1,980.0
101414,51926,272,1,650.0
101415,51038,249,3,1040.0
101416,51403,290,2,550.0
101417,52362,262,1,1040.0
101418,51439,237,3,1360.0
101419,50485,249,1,1040.0
101420,50169,268,1,1390.0
101421,50803,233,1,260.0
101422,50246,222,3,220.0
101423,52314,270,4,1420.0
101424,50849,233,2,260.0
101425,52291,228,4,1390.0
101426,52026,288,1,300.0
101427,51694,204,3,1080.0
101428,51351,266,1,380.0
101429,50530,277,1,380.0
101430,51619,249,1,1040.0
101431,50847,211,1,1390.0
101432,52390,235,1,1380.0
101433,51789,239,1,790.0
101434,51703,210,1,1490.0
101435,50760,274,1,800.0
101436,51404,272,1,650.0
101437,50798,269,1,1490.0
101438,50532,223,1,920.0
101439,51918,234,4,890.0
101440,50864,232,2,740.0
101441,50042,216,1,1420.0
101442,50599,268,4,1390.0
101443,50306,254,1,560.0
101444,50809,228,1,1390.0
101445,51264,260,1,550.0
101446,50679,278,1,890.0
101447,50731,276,1,830.0
101448,52489,260,1,550.0
101449,52026,285,1,170.0
101450,50933,280,1,420.0
101451,50903,244,2,560.0
101452,50133,202,1,1310.0
101453,52099,223,2,920.0
101454,50392,293,1,1130.0
101455,50508,246,4,1000.0
101456,51686,273,1,870.0
101457,52402,254,3,560.0
101458,51419,271,2,1000.0
101459,50956,293,1,1130.0
101460,50096,281,1,1020.0
101461,50106,209,1,200.0
101462,50678,270,4,1420.0
101463,50856,244,1,560.0
101464,51963,284,1,1430.0
101465,50790,274,1,800.0
101466,50515,273,1,870.0
101467,51085,212,1,420.0
101468,51008,297,3,1370.0
101469,51318,232,1,740.0
101470,52350,234,5,890.0
101471,52279,283,1,1320.0
101472,51433,233,1,260.0
101473,50297,264,1,980.0
101474,50455,248,2,150.0
101475,50942,216,1,1420.0
101476,50240,250,1,700.0
101477,51622,223,1,920.0
101478,52186,226,1,410.0
101479,50454,254,2,560.0
101480,51250,244,1,560.0
101481,52491,237,1,1360.0
101482,52075,209,1,200.0
101483,50695,294,1,840.0
101484,50710,213,1,330.0
101485,52015,260,1,550.0
101486,50849,280,1,420.0
101487,50949,202,1,1310.0
101488,50107,295,1,1100.0
101489,52492,260,1,550.0
101490,51725,257,1,730.0
101491,52084,243,1,1030.0
101492,50597,219,1,1200.0
101493,50155,211,1,1390.0
101494,50796,278,2,890.0
101495,50272,247,1,950.0
101496,51571,289,1,1380.0
101497,51444,263,1,330.0
101498,51208,207,1,890.0
101499,51635,279,2,1110.0
101500,51261,294,1,840.0
101501,51939,231,1,1200.0
101502,51533,288,1,300.0
101503,50122,255,2,400.0
101504,51441,225,4,780.0
101505,51399,272,1,650.0
101506,51504,230,3,810.0
101507,50150,236,1,120.0
101508,50707,250,1,700.0
101509,51616,214,1,550.0
101510,51514,229,1,780.0
101511,52201,227,1,1110.0
101512,50845,250,2,700.0
101513,52328,236,1,120.0
101514,52470,234,1,890.0
101515,51977,221,1,140.0
101516,51836,238,1,1370.0
101517,50804,275,1,450.0
101518,50355,297,1,1370.0
101519,51606,279,1,1110.0
101520,50378,276,1,830.0
101521,52128,288,1,300.0
101522,51581,250,1,700.0
101523,50988,237,1,1360.0
101524,50233,275,1,450.0
101525,50154,219,1,1200.0
101526,50907,201,1,810.0
101527,51621,281,1,1020.0
101528,52419,240,2,610.0
101529,50323,255,3,400.0
101530,50332,280,2,420.0
101531,50243,226,1,410.0
101532,50430,243,1,1030.0
101533,51206,259,1,1000.0
101534,51497,251,1,520.0
101535,52424,215,1,270.0
101536,50081,208,2,1150.0
101537,51574,294,1,840.0
101538,50420,214,1,550.0
101539,50467,297,1,1370.0
101540,51081,207,1,890.0
101541,52001,218,1,940.0
101542,51566,212,1,420.0
101543,51519,202,1,1310.0
101544,52036,250,2,700.0
101545,50804,293,1,1130.0
101546,51078,221,2,140.0
101547,51633,207,1,890.0
101548,51985,291,1,710.0
101549,50004,212,1,420.0
101550,51903,284,4,1430.0
101551,50603,257,1,730.0
101552,52368,278,1,890.0
101553,51399,274,1,800.0
101554,50501,223,1,920.0
101555,51686,230,1,810.0
101556,50185,258,2,990.0
101557,51296,295,1,1100.0
101558,50055,252,1,650.0
101559,51725,256,4,1110.0
101560,51871,210,2,1490.0
101561,50077,219,1,1200.0
101562,52344,219,1,1200.0
101563,51602,287,1,180.0
101564,51672,259,2,1000.0
101565,51735,244,2,560.0
101566,52091,259,2,1000.0
101567,51385,296,1,970.0
101568,51252,284,1,1430.0
101569,52275,204,1,1080.0
101570,51087,297,1,1370.0
101571,50171,265,2,460.0
101572,52355,213,1,330.0
101573,51774,267,1,1160.0
101574,52082,212,2,420.0
101575,50827,293,1,1130.0
101576,51666,255,1,400.0
101577,50130,261,2,1190.0
101578,51418,295,3,1100.0
101579,51175,241,2,1310.0
101580,51408,236,1,120.0
101581,51041,202,1,1310.0
101582,50594,222,1,220.0
101583,51038,222,1,220.0
101584,52129,241,1,1310.0
101585,50204,295,3,1100.0
101586,51808,214,1,550.0
101587,51568,293,1,1130.0
101588,50023,235,2,1380.0
101589,51634,250,2,700.0
101590,52192,209,1,200.0
101591,50104,296,4,970.0
101592,51406,259,5,1000.0
101593,51479,256,4,1110.0
101594,52372,291,2,710.0
101595,51195,210,2,1490.0
101596,50576,225,1,780.0
101597,51607,245,1,840.0
101598,50274,297,1,1370.0
101599,50452,211,1,1390.0
101600,50125,209,1,200.0
101601,52365,207,1,890.0
101602,51867,271,1,1000.0
101603,52155,234,3,890.0
101604,51684,283,2,1320.0
101605,50907,220,1,660.0
101606,50430,289,1,1380.0
101607,50362,205,2,350.0
101608,50796,293,2,1130.0
101609,50432,255,4,400.0
101610,51544,291,5,710.0
101611,50859,289,4,1380.0
101612,51430,215,1,270.0
101613,51346,248,1,150.0
101614,51631,204,2,1080.0
101615,50576,278,1,890.0
101616,51089,281,2,1020.0
101617,50893,221,1,140.0
101618,50270,280,2,420.0
101619,52020,290,1,550.0
101620,51124,209,1,200.0
101621,50438,266,1,380.0
101622,51043,279,4,1110.0
101623,52273,235,1,1380.0
101624,51642,288,4,300.0
101625,52442,251,2,520.0
101626,51384,278,2,890.0
101627,51454,237,2,1360.0
101628,50015,206,1,140.0
101629,51675,282,1,1210.0
101630,51004,286,1,1270.0
101631,52462,282,3,1210.0
101632,51379,251,2,520.0
101633,51481,266,1,380.0
101634,51746,296,1,970.0
101635,51862,217,1,170.0
101636,50115,265,1,460.0
101637,51376,209,1,200.0
101638,50976,213,1,330.0
101639,51686,258,1,990.0
101640,52084,230,1,810.0
101641,52290,231,1,1200.0
101642,51687,223,1,920.0
101643,50063,263,1,330.0
101644,50509,228,1,1390.0
101645,50188,259,1,1000.0
101646,50093,210,1,1490.0
101647,50005,289,1,1380.0
101648,52073,290,1,550.0
101649,50098,226,2,410.0
101650,51292,277,1,380.0
101651,51788,217,1,170.0
101652,51309,240,1,610.0
101653,50684,268,1,1390.0
101654,51133,223,2,920.0
101655,50027,235,1,1380.0
101656,51782,275,1,450.0
101657,52103,276,1,830.0
101658,50781,209,1,200.0
101659,52346,279,1,1110.0
101660,51615,245,1,840.0
101661,51042,237,1,1360.0
101662,51794,269,1,1490.0
101663,50855,219,1,1200.0
101664,51643,275,2,450.0
101665,51933,273,1,870.0
101666,52027,299,1,140.0
101667,51988,227,1,1110.0
101668,51270,213,1,330.0
101669,51113,257,2,730.0
101670,52251,260,1,550.0
101671,50240,212,1,420.0
101672,50490,209,1,200.0
101673,51037,292,1,110.0
101674,51339,277,1,380.0
101675,52037,284,3,1430.0
101676,50685,277,2,380.0
101677,52027,227,1,1110.0
101678,52291,290,3,550.0
101679,51615,263,1,330.0
101680,51768,293,2,1130.0
101681,50613,229,2,780.0
101682,50162,222,1,220.0
101683,50656,273,1,870.0
101684,50621,288,3,300.0
101685,51257,219,1,1200.0
101686,52159,238,1,1370.0
101687,51952,295,1,1100.0
101688,51256,239,3,790.0
101689,51976,215,4,270.0
101690,50750,254,1,560.0
101691,50709,232,3,740.0
101692,52321,246,1,1000.0
101693,51622,261,4,1190.0
101694,50041,293,1,1130.0
101695,50560,252,1,650.0
101696,50466,234,1,890.0
101697,51101,273,1,870.0
101698,51714,235,1,1380.0
101699,50490,270,2,1420.0
101700,50117,237,1,1360.0
101701,52482,278,4,890.0
101702,51595,261,1,1190.0
101703,50196,249,1,1040.0
101704,50619,209,1,200.0
101705,51475,219,3,1200.0
101706,52473,287,1,180.0
101707,51308,228,3,1390.0
101708,50034,280,4,420.0
101709,52343,226,1,410.0
101710,51275,238,1,1370.0
101711,50339,240,2,610.0
101712,50180,225,3,780.0
101713,50622,299,1,140.0
101714,51657,269,1,1490.0
101715,50643,271,1,1000.0
101716,52071,223,1,920.0
101717,51681,289,1,1380.0
101718,51351,265,1,460.0
101719,51178,222,1,220.0
101720,50619,264,1,980.0
101721,51170,268,4,1390.0
101722,50252,258,2,990.0
101723,50302,228,4,1390.0
101724,51567,278,2,890.0
101725,52211,297,1,1370.0
101726,50612,268,2,1390.0
101727,51072,275,3,450.0
101728,52493,296,4,970.0
101729,51944,204,1,1080.0
101730,50074,201,1,810.0
101731,51728,226,1,410.0
101732,50542,233,1,260.0
101733,50157,281,4,1020.0
101734,51290,227,1,1110.0
101735,50256,242,3,120.0
101736,51052,269,1,1490.0
101737,50937,271,1,1000.0
101738,52166,264,1,980.0
101739,52418,225,1,780.0
101740,52257,272,1,650.0
101741,51892,298,1,920.0
101742,51582,204,1,1080.0
101743,50316,212,2,420.0
101744,52492,258,1,990.0
101745,51776,295,2,1100.0
101746,51971,211,1,1390.0
101747,51222,259,1,1000.0
101748,51723,236,1,120.0
101749,52493,222,2,220.0
101750,50570,265,1,460.0
101751,50908,250,1,700.0
101752,50649,204,4,1080.0
101753,51641,272,1,650.0
101754,52353,289,1,1380.0
101755,50339,292,2,110.0
101756,50529,252,1,650.0
101757,52102,243,1,1030.0
101758,51136,246,1,1000.0
101759,51952,204,1,1080.0
101760,50419,213,1,330.0
101761,52353,238,1,1370.0
101762,51680,245,2,840.0
101763,50085,225,1,780.0
101764,52300,267,1,1160.0
101765,51752,255,3,400.0
101766,50126,296,1,970.0
101767,52028,239,2,790.0
101768,51429,265,3,460.0
101769,52352,275,1,450.0
101770,51290,202,1,1310.0
101771,50644,269,4,1490.0
101772,52255,286,5,1270.0
101773,50574,262,1,1040.0
101774,52022,246,1,1000.0
101775,51668,277,1,380.0
101776,52249,287,1,180.0
101777,51308,231,1,1200.0
101778,50137,299,1,140.0
101779,50130,235,3,1380.0
101780,51219,245,1,840.0
101781,51018,277,2,380.0
101782,50432,254,1,560.0
101783,52383,271,1,1000.0
101784,50909,269,1,1490.0
101785,52014,229,1,780.0
101786,50209,272,1,650.0
101787,51985,208,3,1150.0
101788,50058,254,1,560.0
101789,52008,207,2,890.0
101790,51369,283,1,1320.0
101791,51038,223,1,920.0
101792,51383,232,1,740.0
101793,50377,262,2,1040.0
101794,52291,245,1,840.0
101795,50993,268,1,1390.0
101796,50415,230,3,810.0
101797,50394,239,2,790.0
101798,50729,205,1,350.0
101799,50358,267,2,1160.0
101800,51600,222,1,220.0
101801,51182,228,2,1390.0
101802,52066,222,1,220.0
101803,51592,286,1,1270.0
101804,50155,298,1,920.0
101805,51591,229,1,780.0
101806,51555,243,1,1030.0
101807,50487,242,3,120.0
101808,52199,260,3,550.0
101809,51383,277,1,380.0
101810,52416,271,1,1000.0
101811,51071,274,1,800.0
101812,52255,292,1,110.0
101813,52498,268,4,1390.0
101814,51507,259,1,1000.0
101815,51876,296,1,970.0
101816,50924,286,1,1270.0
101817,52191,284,1,1430.0
101818,51071,284,1,1430.0
101819,50191,206,1,140.0
101820,50140,273,1,870.0
101821,50615,228,1,1390.0
101822,51515,277,1,380.0
101823,50624,231,1,1200.0
101824,51340,239,1,790.0
101825,51346,250,2,700.0
101826,50087,278,1,890.0
101827,51918,286,3,1270.0
101828,50282,237,1,1360.0
101829,51098,288,1,300.0
101830,50453,272,1,650.0
101831,50047,215,1,270.0
101832,51612,251,4,520.0
101833,52079,270,1,1420.0
101834,52065,223,1,920.0
101835,51684,225,3,780.0
101836,51259,295,1,1100.0
101837,50392,246,1,1000.0
101838,50354,293,1,1130.0
101839,50305,223,1,920.0
101840,51623,210,1,1490.0
101841,51574,273,1,870.0
101842,51564,277,2,380.0
101843,51613,232,3,740.0
101844,51949,251,1,520.0
101845,50712,241,1,1310.0
101846,51419,265,1,460.0
101847,50786,265,1,460.0
101848,50857,240,1,610.0
101849,50177,218,2,940.0
101850,51430,236,2,120.0
101851,52349,231,1,1200.0
101852,52493,254,1,560.0
101853,52069,263,1,330.0
101854,50711,201,1,810.0
101855,51868,252,1,650.0
101856,50152,257,1,730.0
101857,51467,209,1,200.0
101858,50096,286,1,1270.0
101859,51099,292,1,110.0
101860,50640,290,5,550.0
101861,51157,274,1,800.0
101862,52448,256,1,1110.0
101863,52294,247,1,950.0
101864,50112,203,1,750.0
101865,51194,202,4,1310.0
101866,51623,254,1,560.0
101867,51634,237,4,1360.0
101868,51162,256,1,1110.0
101869,51618,231,1,1200.0
101870,51260,297,1,1370.0
101871,51672,296,1,970.0
101872,51595,212,1,420.0
101873,52164,258,3,990.0
101874,51496,267,1,1160.0
101875,51225,226,1,410.0
101876,50292,278,1,890.0
101877,52390,212,1,420.0
101878,51015,290,1,550.0
101879,51634,216,1,1420.0
101880,51240,253,1,1230.0
101881,51660,272,1,650.0
101882,50585,249,2,1040.0
101883,51914,249,2,1040.0
101884,52027,292,1,110.0
101885,51493,207,5,890.0
101886,50027,215,2,270.0
101887,51701,236,1,120.0
101888,50455,272,1,650.0
101889,50918,274,1,800.0
101890,50014,215,1,270.0
101891,52146,262,3,1040.0
101892,50279,218,2,940.0
101893,51964,246,3,1000.0
101894,50490,261,1,1190.0
101895,50985,243,1,1030.0
101896,50961,244,1,560.0
101897,51783,299,1,140.0
101898,52255,266,1,380.0
101899,51888,255,1,400.0
101900,51870,286,1,1270.0
101901,51597,279,1,1110.0
101902,51263,239,2,790.0
101903,50250,205,1,350.0
101904,51607,257,2,730.0
101905,50740,215,5,270.0
101906,50306,291,3,710.0
101907,51807,216,2,1420.0
101908,51937,257,1,730.0
101909,51826,282,1,1210.0
101910,50183,299,2,140.0
101911,50030,225,2,780.0
101912,51412,222,1,220.0
101913,50767,231,2,1200.0
101914,50615,234,1,890.0
101915,51005,287,1,180.0
101916,52122,216,1,1420.0
101917,50024,270,1,1420.0
101918,52476,259,1,1000.0
101919,51056,215,1,270.0
101920,52387,282,1,1210.0
101921,51971,213,2,330.0
101922,52005,224,1,990.0
101923,51539,213,1,330.0
101924,50672,265,1,460.0
101925,50571,236,1,120.0
101926,50764,249,1,1040.0
101927,51243,282,1,1210.0
101928,50713,248,4,150.0
101929,50767,297,1,1370.0
101930,51783,243,1,1030.0
101931,51294,206,3,140.0
101932,51675,281,4,1020.0
101933,52126,268,1,1390.0
101934,52058,214,1,550.0
101935,51492,230,1,810.0
101936,51360,284,1,1430.0
101937,50636,208,1,1150.0
101938,51210,254,2,560.0
101939,51692,266,1,380.0
101940,51298,204,1,1080.0
